Read File Endpoint Times (ns);
5290826;
1698350;
1856126;
1010544;
987599;
1260133;
1174245;
1409001;
2069642;
1802886;
1302799;
1237133;
894008;
858342;
987099;
1686702;
1050506;
828213;
1021210;
921322;
1111135;
938711;
979710;
1097598;
943155;
928841;
940044;
978618;
1250504;
903063;
1013618;
858082;
1313633;
946322;
1068616;
879638;
832157;
886600;
782601;
892249;
762064;
779416;
833360;
998377;
882156;
951063;
768510;
866749;
932970;
962414;
1949716;
1136409;
882806;
1254664;
866565;
929767;
917657;
864418;
813698;
746644;
879547;
2656921;
1077987;
920232;
1030358;
740071;
756255;
747831;
829402;
875235;
793052;
764348;
1082506;
791737;
919938;
867717;
1110414;
775663;
1184931;
780793;
745091;
998658;
840497;
1043843;
855459;
967993;
934254;
843422;
834608;
1072935;
842034;
728240;
851331;
1057029;
1042751;
737129;
790665;
747425;
746574;
741112;
